Date,Ticker,Close
2013-04-01,ANTO.L,893.5867309570312
2013-05-01,ANTO.L,941.3773803710938
2013-06-01,ANTO.L,792.0066528320312
2013-07-01,ANTO.L,878.6793212890625
2013-08-01,ANTO.L,851.7808227539062
2013-09-01,ANTO.L,815.4181518554688
2013-10-01,ANTO.L,851.834228515625
2013-11-01,ANTO.L,791.0601806640625
2013-12-01,ANTO.L,820.9491577148438
2014-01-01,ANTO.L,847.35107421875
2014-02-01,ANTO.L,897.1657104492188
2014-03-01,ANTO.L,832.406494140625
2014-04-01,ANTO.L,784.086181640625
2014-05-01,ANTO.L,786.1077270507812
2014-06-01,ANTO.L,760.68505859375
2014-07-01,ANTO.L,808.0410766601562
2014-08-01,ANTO.L,783.11669921875
2014-09-01,ANTO.L,718.8125610351562
2014-10-01,ANTO.L,700.434326171875
2014-11-01,ANTO.L,734.8329467773438
2014-12-01,ANTO.L,750.2874755859375
2015-01-01,ANTO.L,648.0888671875
2015-02-01,ANTO.L,764.7448120117188
2015-03-01,ANTO.L,730.3461303710938
2015-04-01,ANTO.L,779.2020263671875
2015-05-01,ANTO.L,743.869873046875
2015-06-01,ANTO.L,687.53125
2015-07-01,ANTO.L,565.3810424804688
2015-08-01,ANTO.L,607.2611694335938
2015-09-01,ANTO.L,498.2732543945313
2015-10-01,ANTO.L,525.0143432617188
2015-11-01,ANTO.L,506.0680236816406
2015-12-01,ANTO.L,467.9757385253906
2016-01-01,ANTO.L,379.127197265625
2016-02-01,ANTO.L,492.6060791015625
2016-03-01,ANTO.L,468.0754699707031
2016-04-01,ANTO.L,481.8365783691406
2016-05-01,ANTO.L,427.78948974609375
2016-06-01,ANTO.L,464.2863159179687
2016-07-01,ANTO.L,499.0877685546875
2016-08-01,ANTO.L,493.3040466308594
2016-09-01,ANTO.L,522.5214233398438
2016-10-01,ANTO.L,541.49267578125
2016-11-01,ANTO.L,687.0873413085938
2016-12-01,ANTO.L,673.1262817382812
2017-01-01,ANTO.L,832.6820068359375
2017-02-01,ANTO.L,809.745849609375
2017-03-01,ANTO.L,832.1834716796875
2017-04-01,ANTO.L,835.6737670898438
2017-05-01,ANTO.L,798.888427734375
2017-06-01,ANTO.L,797.392333984375
2017-07-01,ANTO.L,943.5060424804688
2017-08-01,ANTO.L,1032.271484375
2017-09-01,ANTO.L,946.4984130859376
2017-10-01,ANTO.L,952.0548706054688
2017-11-01,ANTO.L,907.170166015625
2017-12-01,ANTO.L,1002.4255981445312
2018-01-01,ANTO.L,928.6151123046876
2018-02-01,ANTO.L,867.7713012695312
2018-03-01,ANTO.L,918.6406860351562
2018-04-01,ANTO.L,969.9091186523438
2018-05-01,ANTO.L,1052.12548828125
2018-06-01,ANTO.L,987.770751953125
2018-07-01,ANTO.L,1000.7415771484376
2018-08-01,ANTO.L,803.7861328125
2018-09-01,ANTO.L,853.0748291015625
2018-10-01,ANTO.L,783.0841674804688
2018-11-01,ANTO.L,798.650146484375
2018-12-01,ANTO.L,781.4876098632812
2019-01-01,ANTO.L,867.898193359375
2019-02-01,ANTO.L,934.7517700195312
2019-03-01,ANTO.L,963.8880004882812
2019-04-01,ANTO.L,906.014892578125
2019-05-01,ANTO.L,781.3197631835938
2019-06-01,ANTO.L,927.842041015625
2019-07-01,ANTO.L,937.4240112304688
2019-08-01,ANTO.L,864.3623046875
2019-09-01,ANTO.L,897.2998046875
2019-10-01,ANTO.L,865.6473388671875
2019-11-01,ANTO.L,866.44580078125
2019-12-01,ANTO.L,915.1583862304688
2020-01-01,ANTO.L,820.7279052734375
2020-02-01,ANTO.L,750.653564453125
2020-03-01,ANTO.L,771.6159057617188
2020-04-01,ANTO.L,811.5442504882812
2020-05-01,ANTO.L,874.91064453125
2020-06-01,ANTO.L,936.0067138671876
2020-07-01,ANTO.L,1025.75390625
2020-08-01,ANTO.L,1072.1748046875
2020-09-01,ANTO.L,1021.7608032226562
2020-10-01,ANTO.L,1027.79541015625
2020-11-01,ANTO.L,1251.42431640625
2020-12-01,ANTO.L,1438.11474609375
2021-01-01,ANTO.L,1427.6322021484375
2021-02-01,ANTO.L,1779.5482177734375
2021-03-01,ANTO.L,1687.2015380859375
2021-04-01,ANTO.L,1862.410888671875
2021-05-01,ANTO.L,1542.2342529296875
2021-06-01,ANTO.L,1433.3941650390625
2021-07-01,ANTO.L,1492.3077392578125
2021-08-01,ANTO.L,1453.8641357421875
2021-09-01,ANTO.L,1360.001953125
2021-10-01,ANTO.L,1423.577880859375
2021-11-01,ANTO.L,1378.13916015625
2021-12-01,ANTO.L,1336.6953125
2022-01-01,ANTO.L,1330.703369140625
2022-02-01,ANTO.L,1518.9493408203125
2022-03-01,ANTO.L,1670.7442626953125
2022-04-01,ANTO.L,1548.9088134765625
2022-05-01,ANTO.L,1476.3636474609375
2022-06-01,ANTO.L,1154.1114501953125
2022-07-01,ANTO.L,1157.60888671875
2022-08-01,ANTO.L,1100.153076171875
2022-09-01,ANTO.L,1114.64208984375
2022-10-01,ANTO.L,1174.680419921875
2022-11-01,ANTO.L,1407.5181884765625
2022-12-01,ANTO.L,1544.4227294921875
2023-01-01,ANTO.L,1731.29248046875
2023-02-01,ANTO.L,1568.9056396484375
2023-03-01,ANTO.L,1579.89794921875
2023-04-01,ANTO.L,1459.4820556640625
2023-05-01,ANTO.L,1336.9022216796875
2023-06-01,ANTO.L,1460.34716796875
2023-07-01,ANTO.L,1676.75048828125
2023-08-01,ANTO.L,1447.3531494140625
2023-09-01,ANTO.L,1428.4539794921875
2023-10-01,ANTO.L,1344.4862060546875
2023-11-01,ANTO.L,1407.9619140625
2023-12-01,ANTO.L,1678.8582763671875
2024-01-01,ANTO.L,1734.337158203125
2024-02-01,ANTO.L,1816.8056640625
2024-03-01,ANTO.L,2038.220947265625
2024-04-01,ANTO.L,2209.155517578125
2024-05-01,ANTO.L,2202.34765625
2024-06-01,ANTO.L,2109.375244140625
2024-07-01,ANTO.L,2019.40185546875
2024-08-01,ANTO.L,1852.4512939453125
2024-09-01,ANTO.L,2012.4039306640625
2024-10-01,ANTO.L,1731.548583984375
2024-11-01,ANTO.L,1702.05615234375
2024-12-01,ANTO.L,1589.5855712890625
2025-01-01,ANTO.L,1724.55029296875
2025-02-01,ANTO.L,1733.048095703125
2025-03-01,ANTO.L,1668.0650634765625
2025-04-01,ANTO.L,1632.5743408203125
2025-05-01,ANTO.L,1770.2392578125
2025-06-01,ANTO.L,1809.2335205078125
2025-07-01,ANTO.L,1876.7235107421875
2025-08-01,ANTO.L,2144.68408203125
2025-09-01,ANTO.L,2750.594970703125
2025-10-01,ANTO.L,2789.744873046875
2025-11-01,ANTO.L,2757.747802734375
2025-12-01,ANTO.L,3278.7001953125
2013-01-01,BHP,31.894287109375
2013-02-01,BHP,30.330360412597656
2013-03-01,BHP,27.725168228149418
2013-04-01,BHP,27.659833908081055
2013-05-01,BHP,26.878015518188477
2013-06-01,BHP,23.726062774658203
2013-07-01,BHP,25.812274932861328
2013-08-01,BHP,26.03859519958496
2013-09-01,BHP,27.363571166992188
2013-10-01,BHP,29.62088966369629
2013-11-01,BHP,28.585906982421875
2013-12-01,BHP,28.57752990722656
2014-01-01,BHP,26.79667091369629
2014-02-01,BHP,28.8708438873291
2014-03-01,BHP,28.397350311279297
2014-04-01,BHP,30.07552146911621
2014-05-01,BHP,28.941415786743164
2014-06-01,BHP,29.184438705444336
2014-07-01,BHP,30.310035705566406
2014-08-01,BHP,29.261180877685547
2014-09-01,BHP,25.104162216186523
2014-10-01,BHP,25.81223487854004
2014-11-01,BHP,22.42068862915039
2014-12-01,BHP,20.549036026000977
2015-01-01,BHP,20.119121551513672
2015-02-01,BHP,22.807174682617188
2015-03-01,BHP,20.17991828918457
2015-04-01,BHP,22.870710372924805
2015-05-01,BHP,20.995508193969727
2015-06-01,BHP,19.151403427124023
2015-07-01,BHP,18.050582885742188
2015-08-01,BHP,17.32611846923828
2015-09-01,BHP,14.875152587890623
2015-10-01,BHP,16.038894653320312
2015-11-01,BHP,13.010574340820312
2015-12-01,BHP,12.561933517456056
2016-01-01,BHP,10.684467315673828
2016-02-01,BHP,11.02582550048828
2016-03-01,BHP,12.630202293395996
2016-04-01,BHP,15.469058990478516
2016-05-01,BHP,13.3120756149292
2016-06-01,BHP,14.096883773803713
2016-07-01,BHP,14.654637336730955
2016-08-01,BHP,14.807645797729492
2016-09-01,BHP,17.25627326965332
2016-10-01,BHP,17.44053840637207
2016-11-01,BHP,18.695541381835938
2016-12-01,BHP,17.81903076171875
2017-01-01,BHP,20.56310272216797
2017-02-01,BHP,18.834985733032227
2017-03-01,BHP,18.08795928955078
2017-04-01,BHP,18.109031677246097
2017-05-01,BHP,17.849605560302734
2017-06-01,BHP,18.103946685791016
2017-07-01,BHP,21.19163703918457
2017-08-01,BHP,22.127609252929688
2017-09-01,BHP,20.616830825805664
2017-10-01,BHP,21.25615882873535
2017-11-01,BHP,21.551815032958984
2017-12-01,BHP,23.854822158813477
2018-01-01,BHP,25.426477432250977
2018-02-01,BHP,24.119361877441406
2018-03-01,BHP,23.045658111572266
2018-04-01,BHP,24.844432830810547
2018-05-01,BHP,26.454669952392575
2018-06-01,BHP,26.576902389526367
2018-07-01,BHP,27.772626876831055
2018-08-01,BHP,25.529983520507812
2018-09-01,BHP,26.486557006835938
2018-10-01,BHP,25.219940185546875
2018-11-01,BHP,24.225996017456055
2018-12-01,BHP,26.37225914001465
2019-01-01,BHP,27.956010818481445
2019-02-01,BHP,30.129058837890625
2019-03-01,BHP,31.13715362548828
2019-04-01,BHP,30.79389190673828
2019-05-01,BHP,30.189064025878903
2019-06-01,BHP,33.79477310180664
2019-07-01,BHP,31.945392608642575
2019-08-01,BHP,28.589767456054688
2019-09-01,BHP,28.717702865600582
2019-10-01,BHP,29.35272789001465
2019-11-01,BHP,30.92508888244629
2019-12-01,BHP,32.83352279663086
2020-01-01,BHP,30.67302894592285
2020-02-01,BHP,25.99195671081543
2020-03-01,BHP,22.019046783447266
2020-04-01,BHP,25.12712287902832
2020-05-01,BHP,29.092609405517575
2020-06-01,BHP,30.717103958129883
2020-07-01,BHP,32.638084411621094
2020-08-01,BHP,34.00932312011719
2020-09-01,BHP,31.94010353088379
2020-10-01,BHP,30.307781219482425
2020-11-01,BHP,35.14593505859375
2020-12-01,BHP,41.16213607788086
2021-01-01,BHP,42.06930160522461
2021-02-01,BHP,47.82090759277344
2021-03-01,BHP,43.71350860595703
2021-04-01,BHP,47.008827209472656
2021-05-01,BHP,47.88103485107422
2021-06-01,BHP,47.054054260253906
2021-07-01,BHP,50.75609588623047
2021-08-01,BHP,42.73177719116211
2021-09-01,BHP,34.578243255615234
2021-10-01,BHP,37.743797302246094
2021-11-01,BHP,38.67293930053711
2021-12-01,BHP,41.53607177734375
2022-01-01,BHP,43.77288818359375
2022-02-01,BHP,46.65667343139648
2022-03-01,BHP,55.59307098388672
2022-04-01,BHP,48.202247619628906
2022-05-01,BHP,50.85056686401367
2022-06-01,BHP,45.322044372558594
2022-07-01,BHP,44.40237808227539
2022-08-01,BHP,44.281368255615234
2022-09-01,BHP,40.36872863769531
2022-10-01,BHP,41.205196380615234
2022-11-01,BHP,54.11305618286133
2022-12-01,BHP,53.46680450439453
2023-01-01,BHP,60.44635009765625
2023-02-01,BHP,52.53619384765625
2023-03-01,BHP,54.638675689697266
2023-04-01,BHP,52.36310577392578
2023-05-01,BHP,48.69130325317383
2023-06-01,BHP,52.92185592651367
2023-07-01,BHP,55.564849853515625
2023-08-01,BHP,50.98839569091797
2023-09-01,BHP,50.44738006591797
2023-10-01,BHP,52.03007125854492
2023-11-01,BHP,55.586280822753906
2023-12-01,BHP,62.288360595703125
2024-01-01,BHP,55.823360443115234
2024-02-01,BHP,52.2853889465332
2024-03-01,BHP,52.60453414916992
2024-04-01,BHP,51.56555938720703
2024-05-01,BHP,55.65079498291016
2024-06-01,BHP,53.36979675292969
2024-07-01,BHP,51.91145324707031
2024-08-01,BHP,51.53751754760742
2024-09-01,BHP,58.06267166137695
2024-10-01,BHP,53.315975189208984
2024-11-01,BHP,50.61460876464844
2024-12-01,BHP,46.94228744506836
2025-01-01,BHP,47.24991607666016
2025-02-01,BHP,46.60581588745117
2025-03-01,BHP,46.66349411010742
2025-04-01,BHP,46.63170623779297
2025-05-01,BHP,48.04389953613281
2025-06-01,BHP,47.161277770996094
2025-07-01,BHP,49.69145202636719
2025-08-01,BHP,54.692962646484375
2025-09-01,BHP,54.67334747314453
2025-10-01,BHP,55.9482421875
2025-11-01,BHP,53.67304611206055
2025-12-01,BHP,59.204124450683594
2013-01-01,CS.TO,2.4700000286102295
2013-02-01,CS.TO,2.3399999141693115
2013-03-01,CS.TO,2.259999990463257
2013-04-01,CS.TO,2.0399999618530273
2013-05-01,CS.TO,2.2799999713897705
2013-06-01,CS.TO,1.7899999618530271
2013-07-01,CS.TO,1.940000057220459
2013-08-01,CS.TO,2.200000047683716
2013-09-01,CS.TO,2.4800000190734863
2013-10-01,CS.TO,2.7699999809265137
2013-11-01,CS.TO,2.690000057220459
2013-12-01,CS.TO,3.0
2014-01-01,CS.TO,2.890000104904175
2014-02-01,CS.TO,2.880000114440918
2014-03-01,CS.TO,2.9200000762939453
2014-04-01,CS.TO,2.890000104904175
2014-05-01,CS.TO,2.609999895095825
2014-06-01,CS.TO,2.569999933242798
2014-07-01,CS.TO,2.9200000762939453
2014-08-01,CS.TO,2.7100000381469727
2014-09-01,CS.TO,2.25
2014-10-01,CS.TO,2.109999895095825
2014-11-01,CS.TO,1.909999966621399
2014-12-01,CS.TO,2.0299999713897705
2015-01-01,CS.TO,1.159999966621399
2015-02-01,CS.TO,1.4199999570846558
2015-03-01,CS.TO,1.2100000381469729
2015-04-01,CS.TO,1.6799999475479126
2015-05-01,CS.TO,1.2100000381469729
2015-06-01,CS.TO,1.2200000286102295
2015-07-01,CS.TO,0.9200000166893004
2015-08-01,CS.TO,0.6200000047683716
2015-09-01,CS.TO,0.4399999976158142
2015-10-01,CS.TO,0.6700000166893005
2015-11-01,CS.TO,0.3799999952316284
2015-12-01,CS.TO,0.4399999976158142
2016-01-01,CS.TO,0.3600000143051147
2016-02-01,CS.TO,0.4000000059604645
2016-03-01,CS.TO,0.5199999809265137
2016-04-01,CS.TO,0.7900000214576721
2016-05-01,CS.TO,0.6700000166893005
2016-06-01,CS.TO,0.8500000238418579
2016-07-01,CS.TO,0.8600000143051147
2016-08-01,CS.TO,0.6800000071525574
2016-09-01,CS.TO,0.800000011920929
2016-10-01,CS.TO,0.8100000023841858
2016-11-01,CS.TO,1.0399999618530271
2016-12-01,CS.TO,1.2599999904632568
2017-01-01,CS.TO,1.4500000476837158
2017-02-01,CS.TO,1.5800000429153442
2017-03-01,CS.TO,1.2999999523162842
2017-04-01,CS.TO,1.059999942779541
2017-05-01,CS.TO,0.9300000071525574
2017-06-01,CS.TO,0.9399999976158142
2017-07-01,CS.TO,1.2000000476837158
2017-08-01,CS.TO,1.4800000190734863
2017-09-01,CS.TO,1.3600000143051147
2017-10-01,CS.TO,1.4700000286102295
2017-11-01,CS.TO,1.399999976158142
2017-12-01,CS.TO,1.440000057220459
2018-01-01,CS.TO,1.3899999856948853
2018-02-01,CS.TO,1.3799999952316284
2018-03-01,CS.TO,1.2000000476837158
2018-04-01,CS.TO,1.1200000047683716
2018-05-01,CS.TO,1.0800000429153442
2018-06-01,CS.TO,1.0099999904632568
2018-07-01,CS.TO,0.959999978542328
2018-08-01,CS.TO,0.8299999833106995
2018-09-01,CS.TO,0.7900000214576721
2018-10-01,CS.TO,0.4900000095367431
2018-11-01,CS.TO,0.6299999952316284
2018-12-01,CS.TO,0.6100000143051147
2019-01-01,CS.TO,0.5799999833106995
2019-02-01,CS.TO,0.6800000071525574
2019-03-01,CS.TO,0.6399999856948853
2019-04-01,CS.TO,0.6600000262260437
2019-05-01,CS.TO,0.5199999809265137
2019-06-01,CS.TO,0.5899999737739563
2019-07-01,CS.TO,0.550000011920929
2019-08-01,CS.TO,0.5
2019-09-01,CS.TO,0.5899999737739563
2019-10-01,CS.TO,0.5
2019-11-01,CS.TO,0.5799999833106995
2019-12-01,CS.TO,0.7599999904632568
2020-01-01,CS.TO,0.7099999785423279
2020-02-01,CS.TO,0.6399999856948853
2020-03-01,CS.TO,0.449999988079071
2020-04-01,CS.TO,0.5400000214576721
2020-05-01,CS.TO,0.6600000262260437
2020-06-01,CS.TO,0.8299999833106995
2020-07-01,CS.TO,1.059999942779541
2020-08-01,CS.TO,1.2999999523162842
2020-09-01,CS.TO,1.4500000476837158
2020-10-01,CS.TO,1.6699999570846558
2020-11-01,CS.TO,1.9700000286102295
2020-12-01,CS.TO,2.380000114440918
2021-01-01,CS.TO,2.6500000953674316
2021-02-01,CS.TO,3.869999885559082
2021-03-01,CS.TO,4.139999866485596
2021-04-01,CS.TO,5.489999771118164
2021-05-01,CS.TO,5.449999809265137
2021-06-01,CS.TO,5.380000114440918
2021-07-01,CS.TO,5.590000152587891
2021-08-01,CS.TO,5.550000190734863
2021-09-01,CS.TO,4.929999828338623
2021-10-01,CS.TO,5.190000057220459
2021-11-01,CS.TO,6.269999980926514
2021-12-01,CS.TO,5.579999923706055
2022-01-01,CS.TO,5.409999847412109
2022-02-01,CS.TO,6.570000171661377
2022-03-01,CS.TO,7.070000171661377
2022-04-01,CS.TO,5.849999904632568
2022-05-01,CS.TO,4.789999961853027
2022-06-01,CS.TO,3.25
2022-07-01,CS.TO,2.890000104904175
2022-08-01,CS.TO,2.950000047683716
2022-09-01,CS.TO,3.259999990463257
2022-10-01,CS.TO,3.1600000858306885
2022-11-01,CS.TO,4.699999809265137
2022-12-01,CS.TO,4.940000057220459
2023-01-01,CS.TO,6.53000020980835
2023-02-01,CS.TO,6.070000171661377
2023-03-01,CS.TO,6.099999904632568
2023-04-01,CS.TO,6.369999885559082
2023-05-01,CS.TO,5.360000133514404
2023-06-01,CS.TO,6.010000228881836
2023-07-01,CS.TO,6.889999866485596
2023-08-01,CS.TO,6.289999961853027
2023-09-01,CS.TO,5.760000228881836
2023-10-01,CS.TO,4.71999979019165
2023-11-01,CS.TO,5.559999942779541
2023-12-01,CS.TO,6.449999809265137
2024-01-01,CS.TO,6.619999885559082
2024-02-01,CS.TO,7.119999885559082
2024-03-01,CS.TO,8.619999885559082
2024-04-01,CS.TO,9.529999732971191
2024-05-01,CS.TO,9.600000381469728
2024-06-01,CS.TO,9.699999809265137
2024-07-01,CS.TO,9.279999732971191
2024-08-01,CS.TO,9.670000076293944
2024-09-01,CS.TO,10.56999969482422
2024-10-01,CS.TO,9.630000114440918
2024-11-01,CS.TO,9.68000030517578
2024-12-01,CS.TO,8.890000343322754
2025-01-01,CS.TO,8.140000343322754
2025-02-01,CS.TO,7.989999771118164
2025-03-01,CS.TO,7.409999847412109
2025-04-01,CS.TO,6.639999866485596
2025-05-01,CS.TO,7.440000057220459
2025-06-01,CS.TO,8.359999656677246
2025-07-01,CS.TO,7.769999980926514
2025-08-01,CS.TO,9.81999969482422
2025-09-01,CS.TO,11.81999969482422
2025-10-01,CS.TO,12.520000457763672
2025-11-01,CS.TO,12.40999984741211
2025-12-01,CS.TO,13.779999732971191
2013-01-01,FCX,27.39996337890625
2013-02-01,FCX,25.0316219329834
2013-03-01,FCX,25.95697975158691
2013-04-01,FCX,23.86316680908203
2013-05-01,FCX,24.577707290649418
2013-06-01,FCX,21.85477066040039
2013-07-01,FCX,23.398372650146484
2013-08-01,FCX,25.290287017822266
2013-09-01,FCX,27.683753967285156
2013-10-01,FCX,30.76344108581543
2013-11-01,FCX,29.310136795043945
2013-12-01,FCX,31.887130737304688
2014-01-01,FCX,27.383724212646484
2014-02-01,FCX,27.801742553710938
2014-03-01,FCX,28.185274124145508
2014-04-01,FCX,29.29324531555176
2014-05-01,FCX,29.296802520751953
2014-06-01,FCX,31.40479278564453
2014-07-01,FCX,32.024295806884766
2014-08-01,FCX,31.547040939331055
2014-09-01,FCX,28.320341110229492
2014-10-01,FCX,24.72066879272461
2014-11-01,FCX,23.52593994140625
2014-12-01,FCX,20.468008041381836
2015-01-01,FCX,14.72890567779541
2015-02-01,FCX,19.21285057067871
2015-03-01,FCX,16.832340240478516
2015-04-01,FCX,20.669584274291992
2015-05-01,FCX,17.50193214416504
2015-06-01,FCX,16.58452796936035
2015-07-01,FCX,10.465534210205078
2015-08-01,FCX,9.5689058303833
2015-09-01,FCX,8.714536666870117
2015-10-01,FCX,10.585150718688965
2015-11-01,FCX,7.385081291198731
2015-12-01,FCX,6.11210298538208
2016-01-01,FCX,4.152980327606201
2016-02-01,FCX,6.888529300689697
2016-03-01,FCX,9.335175514221191
2016-04-01,FCX,12.639503479003906
2016-05-01,FCX,10.003263473510742
2016-06-01,FCX,10.057432174682615
2016-07-01,FCX,11.700567245483398
2016-08-01,FCX,9.290035247802734
2016-09-01,FCX,9.804642677307127
2016-10-01,FCX,10.093546867370604
2016-11-01,FCX,13.858311653137209
2016-12-01,FCX,11.908214569091797
2017-01-01,FCX,15.031977653503418
