Mine,ForecastDate,Horizonte,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment
gabriela mistral,2026-03-01,3,6.038687864244526,8.049,5.417687864244527,8.176687864244526,8.049,1,Medium,2,SmallMed
gabriela mistral,2026-06-01,6,10.892687864244527,8.049,8.148687864244527,9.460687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2026-09-01,9,5.180687864244527,8.049,4.192687864244528,8.491687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2026-12-01,12,15.310687864244526,8.049,9.299687864244527,9.815687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2027-06-01,18,14.213687864244527,8.049,8.653687864244526,9.404687864244526,8.049,1,Medium,2,SmallMed
gabriela mistral,2027-12-01,24,16.086687864244528,8.049,9.136687864244527,8.414687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2028-06-01,30,14.318687864244527,8.049,8.910687864244526,8.395687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2028-12-01,36,17.35468786424453,8.049,10.070687864244526,8.234687864244526,8.049,1,Medium,2,SmallMed
gabriela mistral,2029-06-01,42,16.23268786424453,8.049,10.100687864244527,8.256687864244526,8.049,1,Medium,2,SmallMed
gabriela mistral,2029-12-01,48,15.222687864244527,8.049,9.559687864244527,8.438687864244526,8.049,1,Medium,2,SmallMed
gabriela mistral,2030-06-01,54,16.688687864244528,8.049,8.934687864244527,9.004687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2030-12-01,60,14.379687864244527,8.049,10.364687864244527,7.914687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2031-12-01,72,14.544687864244526,8.049,10.278687864244526,8.196687864244527,8.049,1,Medium,2,SmallMed
gabriela mistral,2032-12-01,84,13.632687864244527,8.049,11.544687864244526,8.343687864244526,8.049,1,Medium,2,SmallMed
lomas bayas,2026-01-01,1,5.493103449374686,5.809,4.692103449374686,6.1371034493746865,5.809,1,Medium,2,SmallMed
lomas bayas,2026-03-01,3,5.532103449374686,5.809,4.478103449374687,5.755103449374686,5.809,1,Medium,2,SmallMed
lomas bayas,2026-06-01,6,7.026103449374687,5.809,5.211103449374686,6.6211034493746865,5.809,1,Medium,2,SmallMed
lomas bayas,2026-09-01,9,4.216103449374686,5.809,4.441103449374687,5.942103449374686,5.809,1,Medium,2,SmallMed
lomas bayas,2026-12-01,12,10.890103449374685,5.809,4.933103449374687,7.050103449374687,5.809,1,Medium,2,SmallMed
lomas bayas,2027-06-01,18,12.867103449374685,5.809,5.229103449374686,7.034103449374687,5.809,1,Medium,2,SmallMed
lomas bayas,2027-12-01,24,12.932103449374685,5.809,5.029103449374686,6.036103449374687,5.809,1,Medium,2,SmallMed
lomas bayas,2028-06-01,30,12.100103449374686,5.809,4.985103449374686,6.632103449374687,5.809,1,Medium,2,SmallMed
lomas bayas,2028-12-01,36,14.308103449374686,5.809,5.067103449374686,6.444103449374686,5.809,1,Medium,2,SmallMed
lomas bayas,2029-06-01,42,14.019103449374686,5.809,5.148103449374687,5.870103449374686,5.809,1,Medium,2,SmallMed
lomas bayas,2029-12-01,48,12.630103449374685,5.809,5.050103449374687,6.087103449374687,5.809,1,Medium,2,SmallMed
lomas bayas,2030-06-01,54,13.289103449374686,5.809,5.168103449374686,6.5811034493746865,5.809,1,Medium,2,SmallMed
lomas bayas,2030-12-01,60,11.514103449374685,5.809,5.094103449374686,5.9241034493746865,5.809,1,Medium,2,SmallMed
lomas bayas,2031-12-01,72,11.450103449374685,5.809,4.631103449374686,6.101103449374686,5.809,1,Medium,2,SmallMed
lomas bayas,2032-12-01,84,11.155103449374685,5.809,4.765103449374687,6.314103449374686,5.809,1,Medium,2,SmallMed
los bronces,2026-01-01,1,0.7412501092497301,13.436,0.0,3.6332501092497314,13.436,2,Large,2,LargeColossal
los bronces,2026-03-01,3,0.4442501092497313,13.436,0.0,4.10925010924973,13.436,2,Large,2,LargeColossal
los bronces,2026-06-01,6,11.490250109249732,13.436,2.637250109249731,7.1252501092497305,13.436,2,Large,2,LargeColossal
los bronces,2026-09-01,9,0.0,13.436,0.0,1.3402501092497303,13.436,2,Large,2,LargeColossal
los bronces,2026-12-01,12,31.873250109249728,13.436,15.864250109249731,12.853250109249732,13.436,2,Large,2,LargeColossal
los bronces,2027-06-01,18,32.006250109249734,13.436,13.393250109249731,11.888250109249732,13.436,2,Large,2,LargeColossal
los bronces,2027-12-01,24,28.00325010924973,13.436,13.269250109249732,11.38625010924973,13.436,2,Large,2,LargeColossal
los bronces,2028-06-01,30,30.90025010924973,13.436,12.097250109249732,12.22125010924973,13.436,2,Large,2,LargeColossal
los bronces,2028-12-01,36,27.52225010924973,13.436,13.329250109249731,8.687250109249732,13.436,2,Large,2,LargeColossal
los bronces,2029-06-01,42,52.399250109249735,13.436,13.748250109249732,14.713250109249731,13.436,2,Large,2,LargeColossal
los bronces,2029-12-01,48,46.15125010924973,13.436,13.26725010924973,26.12825010924973,13.436,2,Large,2,LargeColossal
los bronces,2030-06-01,54,55.02325010924973,13.436,11.989250109249731,28.292250109249732,13.436,2,Large,2,LargeColossal
los bronces,2030-12-01,60,50.14225010924973,13.436,12.19425010924973,27.661250109249732,13.436,2,Large,2,LargeColossal
los bronces,2031-12-01,72,52.24025010924973,13.436,12.132250109249732,27.206250109249734,13.436,2,Large,2,LargeColossal
los bronces,2032-12-01,84,48.47425010924974,13.436,12.510250109249732,41.929250109249736,13.436,2,Large,2,LargeColossal
los pelambres,2026-01-01,1,18.516555496529048,28.777,15.254555496529047,26.080555496529048,28.777,3,Colossal,1,LargeColossal
los pelambres,2026-03-01,3,10.920555496529047,28.777,7.964555496529049,25.65155549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2026-06-01,6,90.90555549652905,28.777,46.320555496529046,28.15155549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2026-09-01,9,10.96855549652905,28.777,5.72855549652905,26.542555496529047,28.777,3,Colossal,1,LargeColossal
los pelambres,2026-12-01,12,81.41255549652905,28.777,46.933555496529046,25.222555496529047,28.777,3,Colossal,1,LargeColossal
los pelambres,2027-06-01,18,78.93155549652904,28.777,53.61155549652905,27.63255549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2027-12-01,24,75.44955549652904,28.777,50.11755549652905,25.784555496529048,28.777,3,Colossal,1,LargeColossal
los pelambres,2028-06-01,30,71.31855549652904,28.777,52.634555496529046,28.69955549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2028-12-01,36,73.36755549652905,28.777,51.204555496529046,31.10555549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2029-06-01,42,126.23655549652904,28.777,57.485555496529045,35.86455549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2029-12-01,48,125.84955549652904,28.777,53.25755549652905,32.89655549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2030-06-01,54,137.29155549652904,28.777,56.07855549652905,32.265555496529046,28.777,3,Colossal,1,LargeColossal
los pelambres,2030-12-01,60,133.87255549652906,28.777,49.994555496529046,31.02955549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2031-12-01,72,135.15055549652905,28.777,50.00455549652905,41.67955549652905,28.777,3,Colossal,1,LargeColossal
los pelambres,2032-12-01,84,132.56355549652906,28.777,51.11155549652905,39.99355549652905,28.777,3,Colossal,1,LargeColossal
mantos blancos,2026-01-01,1,5.966624976605976,5.033,5.0956249766059765,6.614624976605977,5.033,1,Medium,1,SmallMed
mantos blancos,2026-03-01,3,6.053624976605977,5.033,4.927624976605976,6.4626249766059765,5.033,1,Medium,1,SmallMed
mantos blancos,2026-06-01,6,5.282624976605977,5.033,4.916624976605976,5.943624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2026-09-01,9,6.078624976605976,5.033,4.173624976605977,6.259624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2026-12-01,12,5.091624976605976,5.033,6.009624976605976,6.381624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2027-06-01,18,5.1516249766059765,5.033,5.738624976605976,6.948624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2027-12-01,24,4.706624976605976,5.033,5.556624976605977,6.6436249766059765,5.033,1,Medium,1,SmallMed
mantos blancos,2028-06-01,30,3.878624976605977,5.033,5.804624976605976,7.015624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2028-12-01,36,3.630624976605977,5.033,5.602624976605976,6.424624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2029-06-01,42,3.929624976605977,5.033,5.775624976605976,6.286624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2029-12-01,48,3.602624976605977,5.033,5.8616249766059765,6.391624976605977,5.033,1,Medium,1,SmallMed
mantos blancos,2030-06-01,54,4.017624976605977,5.033,5.967624976605976,6.278624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2030-12-01,60,3.676624976605977,5.033,6.355624976605976,6.211624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2031-12-01,72,3.731624976605977,5.033,5.504624976605976,6.406624976605976,5.033,1,Medium,1,SmallMed
mantos blancos,2032-12-01,84,3.8066249766059768,5.033,5.491624976605976,6.181624976605977,5.033,1,Medium,1,SmallMed
mantoverde,2026-01-01,1,9.700337184509493,10.747,7.332337184509494,12.538337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2026-03-01,3,9.844337184509493,10.747,7.2143371845094935,13.379337184509493,10.747,1,Medium,1,SmallMed
mantoverde,2026-06-01,6,17.321337184509495,10.747,16.476337184509493,13.382337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2026-09-01,9,8.813337184509495,10.747,5.782337184509494,13.981337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2026-12-01,12,20.067337184509494,10.747,15.690337184509493,13.257337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2027-06-01,18,18.713337184509495,10.747,15.747337184509494,13.281337184509495,10.747,1,Medium,1,SmallMed
mantoverde,2027-12-01,24,21.659337184509493,10.747,16.557337184509496,11.821337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2028-06-01,30,19.365337184509492,10.747,17.965337184509494,13.244337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2028-12-01,36,23.339337184509493,10.747,17.675337184509495,12.615337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2029-06-01,42,26.697337184509493,10.747,19.280337184509495,12.686337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2029-12-01,48,25.928337184509495,10.747,19.347337184509495,12.241337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2030-06-01,54,28.562337184509495,10.747,18.907337184509494,12.234337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2030-12-01,60,26.650337184509493,10.747,17.702337184509492,12.313337184509495,10.747,1,Medium,1,SmallMed
mantoverde,2031-12-01,72,26.909337184509493,10.747,18.963337184509495,12.032337184509494,10.747,1,Medium,1,SmallMed
mantoverde,2032-12-01,84,23.045337184509492,10.747,17.479337184509493,11.932337184509494,10.747,1,Medium,1,SmallMed
ministro hales,2026-01-01,1,8.940320936792322,20.749,4.958320936792322,14.533320936792324,20.749,2,Large,2,LargeColossal
ministro hales,2026-03-01,3,6.488320936792322,20.749,2.257320936792322,15.206320936792322,20.749,2,Large,2,LargeColossal
ministro hales,2026-06-01,6,36.99532093679232,20.749,17.08932093679232,17.90332093679232,20.749,2,Large,2,LargeColossal
ministro hales,2026-09-01,9,5.597320936792322,20.749,2.645320936792322,14.796320936792322,20.749,2,Large,2,LargeColossal
ministro hales,2026-12-01,12,46.96432093679232,20.749,30.459320936792324,20.15532093679232,20.749,2,Large,2,LargeColossal
ministro hales,2027-06-01,18,41.44232093679232,20.749,14.035320936792322,19.517320936792323,20.749,2,Large,2,LargeColossal
ministro hales,2027-12-01,24,61.450320936792316,20.749,30.68932093679232,17.27732093679232,20.749,2,Large,2,LargeColossal
ministro hales,2028-06-01,30,40.85232093679232,20.749,16.34232093679232,14.785320936792322,20.749,2,Large,2,LargeColossal
ministro hales,2028-12-01,36,54.68632093679232,20.749,28.892320936792323,14.886320936792321,20.749,2,Large,2,LargeColossal
ministro hales,2029-06-01,42,88.22932093679233,20.749,29.066320936792323,15.659320936792321,20.749,2,Large,2,LargeColossal
ministro hales,2029-12-01,48,83.15332093679233,20.749,32.37332093679232,17.255320936792323,20.749,2,Large,2,LargeColossal
ministro hales,2030-06-01,54,96.48632093679232,20.749,30.417320936792322,15.656320936792321,20.749,2,Large,2,LargeColossal
ministro hales,2030-12-01,60,93.70032093679232,20.749,29.999320936792323,15.636320936792321,20.749,2,Large,2,LargeColossal
ministro hales,2031-12-01,72,96.01632093679233,20.749,29.819320936792323,15.809320936792323,20.749,2,Large,2,LargeColossal
ministro hales,2032-12-01,84,86.83732093679232,20.749,29.737320936792322,15.829320936792323,20.749,2,Large,2,LargeColossal
ojos del salado,2026-01-01,1,0.29362944301744576,1.335,0.04962944301744587,0.5456294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2026-03-01,3,0.24462944301744582,1.335,0.02262944301744585,0.5436294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2026-06-01,6,1.4576294430174457,1.335,0.8026294430174459,0.5596294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2026-09-01,9,0.0,1.335,0.0,0.5126294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2026-12-01,12,2.3766294430174457,1.335,1.120629443017446,0.5176294430174457,1.335,0,Small,0,SmallMed
ojos del salado,2027-06-01,18,1.9086294430174457,1.335,1.160629443017446,0.5536294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2027-12-01,24,3.218629443017446,1.335,1.5166294430174458,0.6006294430174459,1.335,0,Small,0,SmallMed
ojos del salado,2028-06-01,30,2.0376294430174458,1.335,1.434629443017446,0.7436294430174459,1.335,0,Small,0,SmallMed
ojos del salado,2028-12-01,36,2.573629443017446,1.335,1.4206294430174458,0.8976294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2029-06-01,42,3.032629443017446,1.335,1.6386294430174457,0.9226294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2029-12-01,48,3.3086294430174457,1.335,1.8876294430174458,0.8066294430174459,1.335,0,Small,0,SmallMed
ojos del salado,2030-06-01,54,4.097629443017446,1.335,2.016629443017446,0.8026294430174459,1.335,0,Small,0,SmallMed
ojos del salado,2030-12-01,60,3.953629443017446,1.335,1.914629443017446,0.7626294430174458,1.335,0,Small,0,SmallMed
ojos del salado,2031-12-01,72,4.083629443017446,1.335,1.8476294430174458,1.1916294430174457,1.335,0,Small,0,SmallMed
ojos del salado,2032-12-01,84,4.283629443017446,1.335,1.5526294430174459,2.075629443017446,1.335,0,Small,0,SmallMed
otros,2026-01-01,1,7.628933456703334,10.176,6.347933456703333,10.208933456703335,10.176,2,Large,2,LargeColossal
otros,2026-03-01,3,7.496933456703334,10.176,5.105933456703333,9.838933456703334,10.176,2,Large,2,LargeColossal
otros,2026-06-01,6,11.720933456703332,10.176,13.903933456703335,10.542933456703334,10.176,2,Large,2,LargeColossal
otros,2026-09-01,9,3.7399334567033335,10.176,1.3599334567033332,9.796933456703332,10.176,2,Large,2,LargeColossal
otros,2026-12-01,12,30.36593345670333,10.176,18.366933456703332,10.223933456703332,10.176,2,Large,2,LargeColossal
otros,2027-06-01,18,29.03493345670333,10.176,17.543933456703332,10.650933456703335,10.176,2,Large,2,LargeColossal
otros,2027-12-01,24,28.854933456703332,10.176,18.169933456703333,10.386933456703332,10.176,2,Large,2,LargeColossal
otros,2028-06-01,30,27.32193345670333,10.176,16.49093345670333,10.694933456703332,10.176,2,Large,2,LargeColossal
otros,2028-12-01,36,27.736933456703333,10.176,19.06693345670333,10.134933456703333,10.176,2,Large,2,LargeColossal
otros,2029-06-01,42,32.43893345670334,10.176,19.062933456703334,10.962933456703333,10.176,2,Large,2,LargeColossal
otros,2029-12-01,48,44.110933456703336,10.176,18.104933456703332,10.912933456703332,10.176,2,Large,2,LargeColossal
otros,2030-06-01,54,48.65293345670334,10.176,19.181933456703334,11.190933456703334,10.176,2,Large,2,LargeColossal
otros,2030-12-01,60,47.717933456703335,10.176,17.49393345670333,11.047933456703333,10.176,2,Large,2,LargeColossal
otros,2031-12-01,72,48.388933456703334,10.176,17.697933456703332,10.941933456703332,10.176,2,Large,2,LargeColossal
otros,2032-12-01,84,46.757933456703334,10.176,18.979933456703332,11.445933456703333,10.176,2,Large,2,LargeColossal
radomiro tomic,2026-01-01,1,26.564894102444836,30.287,20.609894102444834,31.302894102444835,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2026-03-01,3,22.050894102444836,30.287,13.162894102444836,33.072894102444835,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2026-06-01,6,100.03689410244483,30.287,58.087894102444835,34.807894102444834,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2026-09-01,9,19.266894102444834,30.287,12.778894102444836,31.276894102444835,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2026-12-01,12,81.19089410244483,30.287,55.044894102444836,34.737894102444834,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2027-06-01,18,75.04189410244483,30.287,58.45889410244484,39.02889410244484,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2027-12-01,24,85.23789410244484,30.287,60.03389410244483,41.02789410244483,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2028-06-01,30,78.03989410244483,30.287,63.032894102444835,46.801894102444834,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2028-12-01,36,83.75189410244484,30.287,64.22489410244484,45.615894102444834,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2029-06-01,42,134.62889410244483,30.287,68.54689410244484,55.300894102444836,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2029-12-01,48,135.75489410244484,30.287,63.813894102444834,53.675894102444836,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2030-06-01,54,151.12789410244483,30.287,66.90289410244483,62.499894102444834,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2030-12-01,60,148.37689410244482,30.287,60.41589410244484,61.21089410244483,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2031-12-01,72,154.36889410244484,30.287,59.87989410244484,62.444894102444835,30.287,3,Colossal,2,LargeColossal
radomiro tomic,2032-12-01,84,146.69689410244484,30.287,61.14989410244483,65.89889410244483,30.287,3,Colossal,2,LargeColossal
salvador,2026-01-01,1,9.313491163525505,11.498,1.632491163525506,9.822491163525505,11.498,0,Small,2,SmallMed
salvador,2026-03-01,3,9.411491163525506,11.498,3.0944911635255057,9.403491163525505,11.498,0,Small,2,SmallMed
salvador,2026-06-01,6,8.399491163525505,11.498,5.6364911635255055,10.059491163525506,11.498,0,Small,2,SmallMed
salvador,2026-09-01,9,9.018491163525505,11.498,8.463491163525505,9.343491163525506,11.498,0,Small,2,SmallMed
salvador,2026-12-01,12,7.5884911635255055,11.498,7.3494911635255065,8.498491163525506,11.498,0,Small,2,SmallMed
salvador,2027-06-01,18,6.659491163525505,11.498,2.6974911635255054,9.519491163525506,11.498,0,Small,2,SmallMed
salvador,2027-12-01,24,5.428491163525505,11.498,1.3074911635255058,8.670491163525506,11.498,0,Small,2,SmallMed
salvador,2028-06-01,30,4.307491163525506,11.498,0.5594911635255055,8.496491163525505,11.498,0,Small,2,SmallMed
salvador,2028-12-01,36,2.7424911635255054,11.498,1.6114911635255056,7.831491163525506,11.498,0,Small,2,SmallMed
salvador,2029-06-01,42,3.1074911635255056,11.498,4.270491163525506,7.805491163525506,11.498,0,Small,2,SmallMed
salvador,2029-12-01,48,5.470491163525506,11.498,0.8564911635255057,7.3094911635255055,11.498,0,Small,2,SmallMed
salvador,2030-06-01,54,11.965491163525506,11.498,0.8034911635255058,8.218491163525506,11.498,0,Small,2,SmallMed
salvador,2030-12-01,60,11.858491163525505,11.498,0.7964911635255056,7.864491163525505,11.498,0,Small,2,SmallMed
salvador,2031-12-01,72,12.103491163525506,11.498,0.7834911635255057,7.082491163525505,11.498,0,Small,2,SmallMed
salvador,2032-12-01,84,11.881491163525506,11.498,1.1414911635255058,7.100491163525506,11.498,0,Small,2,SmallMed
sierra gorda,2026-01-01,1,14.47448909423391,14.86,13.44248909423391,16.204489094233907,14.86,2,Large,1,LargeColossal
sierra gorda,2026-03-01,3,13.912489094233909,14.86,12.60948909423391,15.82448909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2026-06-01,6,25.686489094233906,14.86,18.41248909423391,20.820489094233906,14.86,2,Large,1,LargeColossal
sierra gorda,2026-09-01,9,9.190489094233909,14.86,7.200489094233908,16.06348909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2026-12-01,12,40.82748909423391,14.86,28.93848909423391,23.769489094233908,14.86,2,Large,1,LargeColossal
sierra gorda,2027-06-01,18,52.11848909423391,14.86,27.452489094233908,24.213489094233907,14.86,2,Large,1,LargeColossal
sierra gorda,2027-12-01,24,46.29148909423391,14.86,28.975489094233907,26.294489094233906,14.86,2,Large,1,LargeColossal
sierra gorda,2028-06-01,30,49.10148909423391,14.86,26.47948909423391,25.053489094233907,14.86,2,Large,1,LargeColossal
sierra gorda,2028-12-01,36,45.74548909423391,14.86,26.940489094233907,25.39248909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2029-06-01,42,57.60448909423391,14.86,28.650489094233908,28.429489094233908,14.86,2,Large,1,LargeColossal
sierra gorda,2029-12-01,48,67.54548909423391,14.86,28.330489094233908,29.111489094233907,14.86,2,Large,1,LargeColossal
sierra gorda,2030-06-01,54,78.4214890942339,14.86,27.47648909423391,32.97148909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2030-12-01,60,73.7784890942339,14.86,26.617489094233907,40.29948909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2031-12-01,72,74.4544890942339,14.86,26.730489094233906,38.74248909423391,14.86,2,Large,1,LargeColossal
sierra gorda,2032-12-01,84,72.7964890942339,14.86,26.788489094233906,40.06048909423391,14.86,2,Large,1,LargeColossal
zaldivar,2026-01-01,1,6.5316046607644,9.391,4.635604660764401,8.0306046607644,9.391,1,Medium,1,SmallMed
zaldivar,2026-03-01,3,6.949604660764401,9.391,3.664604660764401,8.8306046607644,9.391,1,Medium,1,SmallMed
zaldivar,2026-06-01,6,9.1896046607644,9.391,11.1796046607644,10.1296046607644,9.391,1,Medium,1,SmallMed
zaldivar,2026-09-01,9,6.266604660764401,9.391,2.4896046607644005,9.0356046607644,9.391,1,Medium,1,SmallMed
zaldivar,2026-12-01,12,13.4156046607644,9.391,11.9746046607644,8.4236046607644,9.391,1,Medium,1,SmallMed
zaldivar,2027-06-01,18,15.940604660764398,9.391,11.9926046607644,9.1836046607644,9.391,1,Medium,1,SmallMed
zaldivar,2027-12-01,24,17.2876046607644,9.391,12.7016046607644,9.4526046607644,9.391,1,Medium,1,SmallMed
zaldivar,2028-06-01,30,16.5396046607644,9.391,10.6756046607644,9.9696046607644,9.391,1,Medium,1,SmallMed
zaldivar,2028-12-01,36,19.995604660764403,9.391,13.0686046607644,9.2016046607644,9.391,1,Medium,1,SmallMed
zaldivar,2029-06-01,42,20.364604660764403,9.391,14.3386046607644,9.1836046607644,9.391,1,Medium,1,SmallMed
zaldivar,2029-12-01,48,19.788604660764403,9.391,14.602604660764401,9.0716046607644,9.391,1,Medium,1,SmallMed
zaldivar,2030-06-01,54,22.8306046607644,9.391,13.7746046607644,9.2946046607644,9.391,1,Medium,1,SmallMed
zaldivar,2030-12-01,60,21.0146046607644,9.391,13.3956046607644,8.5566046607644,9.391,1,Medium,1,SmallMed
zaldivar,2031-12-01,72,21.1386046607644,9.391,13.9356046607644,8.352604660764401,9.391,1,Medium,1,SmallMed
zaldivar,2032-12-01,84,17.7406046607644,9.391,12.6416046607644,8.3796046607644,9.391,1,Medium,1,SmallMed
