Origin,Horizonte,Mine,Segment,Mine_Size,Actual,Naive,LGB,RF,XGB,ARIMA,SARIMAX,RollingMean
2018-01-01,9,el soldado,SM,0,5.442,3.6,3.493331652360738,3.5722389607569838,3.5884079290831794,3.330679932913749,2.971051028623061,3.4608611111111114
2018-01-01,9,el teniente,LC,3,39.0,36.6,38.64525816252976,39.28846825408914,39.89012756319069,38.8434290967307,37.82265448112189,39.03333333333333
2018-01-01,9,escondida,LC,3,95.9,77.1,101.95597485639307,86.69898433423795,90.093565405224,91.12565535639563,120.17397269322728,85.00833333333331
2018-01-01,9,franke,SM,0,1.9,1.7,1.2572466217944764,1.3166362851374627,1.2174583721199346,1.5832065394501964,1.4124086494099595,1.5888888888888888
2018-01-01,9,gabriela mistral,LC,2,10.2,7.2,10.45920535133177,10.003378498213202,10.34269559710411,9.29674514075327,10.27700170920967,10.191666666666668
2018-01-01,9,lomas bayas,SM,1,6.5,7.2,6.042168910882545,5.801512360537976,6.166454771216828,5.600775837027507,5.410714916393726,6.35
2018-01-01,9,los bronces,LC,3,33.259,20.858,26.66602465826765,26.03225258792488,26.504888467359194,25.99976990845504,25.79256640788536,28.02316666666667
2018-01-01,9,los pelambres,LC,3,32.6,28.1,30.196272287838998,29.312363309023812,29.835182627482183,30.305301771429498,30.042898334178908,30.450000000000003
2018-01-01,9,mantos blancos,SM,0,3.558,3.569,3.864534073552102,3.889593385110769,4.099540244420089,3.778679445092829,3.852567045854065,4.178888888888888
2018-01-01,9,mantoverde,SM,0,4.147,3.065,3.5001125937263065,3.5705045413342704,3.444938420654132,3.377755305965755,3.0127496860921936,3.8912222222222215
2018-01-01,9,ministro hales,LC,2,16.7,23.8,17.916103305227395,17.671421035531324,18.173634692266607,17.09381064923008,18.516814518072678,19.049999999999997
2018-01-01,9,ojos del salado,SM,0,2.5,2.1,2.201065166219902,2.185356104676607,2.3041090306850496,2.2272544753575896,2.4426194771095835,2.1416666666666666
2018-01-01,9,otros,LC,2,12.572,11.749,10.948601262100032,11.454699469290762,11.528480093119525,11.16032264537478,11.196377712287113,11.419027777777778
2018-01-01,9,radomiro tomic,LC,3,24.608,25.704,26.571351997877578,28.346117109498785,26.53523878792158,26.887549204798937,0.0,26.642305555555556
2018-01-01,9,salvador,SM,0,5.9,4.3,5.074857722826049,5.385184217691308,4.83559572964383,5.220448088114238,5.847432289736153,4.783333333333333
2018-01-01,9,sierra gorda,SM,1,10.6,7.8,8.030703688247854,8.089107383845587,7.753847138884226,7.90341354922479,7.913896681490655,7.96111111111111
2018-01-01,9,zaldivar,SM,1,9.1,8.7,8.501544006571272,8.442509305625741,8.57885154160075,8.525045709208406,0.0,8.583333333333336
2018-01-01,12,andacollo,SM,1,4.2,8.4,6.906578922180429,6.31351891527314,6.311643478127632,6.121401467335858,6.570178662601123,6.166666666666667
2018-01-01,12,andina,LC,2,16.746,19.5,17.59336694396544,17.41466024698098,17.78070831545638,19.06472328677592,19.086373358756344,17.741666666666664
2018-01-01,12,antucoya,SM,1,6.0,6.7,5.216136599162492,5.277555367466249,5.190591336222279,5.051956785284094,5.051956785284094,4.541666666666667
2018-01-01,12,atacama kozan,SM,0,1.0,1.0,0.9913060193457859,0.9472700974588126,0.8817557271632362,0.9475911067981541,0.945412684410542,1.0333333333333332
2018-01-01,12,candelaria,LC,2,7.8,9.4,11.127904335832385,12.52518329220149,11.739074140836017,10.320614280836123,8.600191474697388,11.947222222222221
2018-01-01,12,caserones,LC,2,11.887,13.0,10.616248572579181,10.760642544195376,10.700580241092235,11.112820142109166,11.300837786466127,8.930555555555555
2018-01-01,12,centinela_oxidos,SM,1,9.1,5.3,6.009980878749101,6.205271331899369,6.349518223679197,7.938853907952615,8.760566368185632,5.4444444444444455
2018-01-01,12,centinela_sulfuros,LC,2,16.6,16.4,13.768872965701465,13.301372317113815,14.185875076998647,13.644748020456761,0.0,13.413888888888888
2018-01-01,12,cerro colorado,SM,0,3.007,5.4,5.7323307283062315,5.722227346616818,6.380523338424762,5.8555108251611765,1066.197894483004,5.897222222222222
2018-01-01,12,chuquicamata,LC,3,28.231,15.228,42.062301042912026,30.890385481569023,30.973995067105232,26.400266487668574,29.889055064973213,26.190527777777774
2018-01-01,12,collahuasi,LC,3,44.49,44.4,46.433906912601124,49.433960629751816,49.91284244177052,47.20276093875734,58.051077182128196,41.69166666666666
2018-01-01,12,el abra,SM,1,6.353,6.9,7.639979498208358,7.571118362080779,8.24743410875494,7.249369315171788,7.338273411905521,8.852777777777778
2018-01-01,12,el soldado,SM,0,4.322,3.6,3.71429263658878,3.5624571917183654,3.5884079290831794,3.3306831577889073,2.9331082619006956,3.4608611111111114
2018-01-01,12,el teniente,LC,3,32.994,36.6,38.46771955315553,39.28846825408914,39.863174865055896,38.843429096718914,38.5111757962145,39.03333333333333
2018-01-01,12,escondida,LC,3,91.845,77.1,101.54573811916626,88.68639772765935,89.59579649651248,91.04383159952563,118.08397089657913,85.00833333333331
2018-01-01,12,franke,SM,0,1.793,1.7,1.2859819060043907,1.3087085581838254,1.1776581377076363,1.5834725524364406,1.2125500683715371,1.5888888888888888
2018-01-01,12,gabriela mistral,LC,2,6.053,7.2,10.274744315283762,9.913876414491433,10.287544945215293,9.296745140749529,9.393589857643743,10.191666666666668
2018-01-01,12,lomas bayas,SM,1,6.839,7.2,5.944013750120457,5.776358220718899,6.166454771216828,5.600775930469696,5.228265693578308,6.35
2018-01-01,12,los bronces,LC,3,30.232,20.858,26.87583163278878,25.953911146835466,26.038452891978487,25.999769908457182,26.876346302648965,28.02316666666667
2018-01-01,12,los pelambres,LC,3,30.455,28.1,29.98705854129377,29.28457206090884,29.81502378818338,30.305301775134005,29.437107377756618,30.450000000000003
2018-01-01,12,mantos blancos,SM,0,3.31,3.569,3.8374383655329276,3.8624444897377574,4.080373895764796,3.7786794455035078,3.4629049057303267,4.178888888888888
2018-01-01,12,mantoverde,SM,0,3.566,3.065,3.6206831267907247,3.5730738079204594,3.444938420654132,3.379519093657093,2.9435952599079664,3.8912222222222215
2018-01-01,12,ministro hales,LC,2,6.951,23.8,17.991537274105593,17.67765007666808,18.11345965835047,17.093810636312174,18.760762211790244,19.049999999999997
2018-01-01,12,ojos del salado,SM,0,2.601,2.1,2.180104778092381,2.178637599636182,2.3041090306850496,2.227254475356974,2.0834332236303172,2.1416666666666666
2018-01-01,12,otros,LC,2,13.72075,11.749,10.993822517656563,11.44058235349273,11.480902288856676,11.160324118310367,10.676905045990386,11.419027777777778
2018-01-01,12,radomiro tomic,LC,3,22.082,25.704,26.59399225611604,28.346117109498785,26.602531501486563,26.887269534778127,0.0,26.642305555555556
2018-01-01,12,salvador,SM,0,4.176,4.3,5.094403025302742,5.353446571884002,4.567541457940176,5.220448089706722,5.696110208873435,4.783333333333333
2018-01-01,12,sierra gorda,SM,1,9.557,7.8,8.009682940805202,8.08299185525404,7.372315814436482,7.90341356270085,7.810921225793139,7.96111111111111
2018-01-01,12,zaldivar,SM,1,8.302,8.7,8.474660460366206,8.445152674062422,8.57885154160075,8.52513492183691,0.0,8.583333333333336
2018-01-01,18,andacollo,SM,1,5.4,8.4,6.859467692150289,6.3196156385070825,6.2991762750634095,6.121401467336133,6.455312952279734,6.166666666666667
2018-01-01,18,andina,LC,2,14.04,19.5,17.571908063605328,17.41466024698098,17.791919567587705,19.064725454155262,19.09270951359241,17.741666666666664
2018-01-01,18,antucoya,SM,1,6.0,6.7,5.188305321094869,5.327783543231804,5.321072126543742,5.052011830530515,5.052011830530515,4.541666666666667
2018-01-01,18,atacama kozan,SM,0,1.0,1.0,1.0342397031317583,0.9668820019879478,0.908760712505535,0.9475911067981541,0.935410022443157,1.0333333333333332
2018-01-01,18,candelaria,LC,2,10.7,9.4,11.27635899466187,13.035009129859379,13.115772084212642,10.320614280836123,9.574143459921705,11.947222222222221
2018-01-01,18,caserones,LC,2,14.347,13.0,10.575258942770049,10.729197607673573,10.688832280690711,11.112335343670857,10.833049664384582,8.930555555555555
2018-01-01,18,centinela_oxidos,SM,1,5.7,5.3,5.692717030544948,5.888717993898322,6.151957711255834,7.938853910017712,8.679286352740533,5.4444444444444455
2018-01-01,18,centinela_sulfuros,LC,2,20.8,16.4,13.814777878825167,13.522656094663926,14.406503983084676,13.654737703222281,0.0,13.413888888888888
2018-01-01,18,cerro colorado,SM,0,6.314,5.4,5.768288841474132,5.736405139315283,6.345814977716581,5.860508272454808,2648.8832081420587,5.897222222222222
2018-01-01,18,chuquicamata,LC,3,24.19,15.228,41.90548737316494,32.05307297579914,30.929210193466933,26.400330320202677,39.620701068832034,26.190527777777774
2018-01-01,18,collahuasi,LC,3,47.341,44.4,46.92074721684954,49.58467524708815,50.09815743374082,47.202760928017305,54.61520831160886,41.69166666666666
2018-01-01,18,el abra,SM,1,6.704,6.9,7.465284803986227,7.576876750858274,8.299176939072183,7.249369366096497,7.301459447764345,8.852777777777778
2018-01-01,18,el soldado,SM,0,4.214,3.6,3.885342233962537,3.5995814357033913,3.700092596161406,3.3306832167181786,2.9569318090338585,3.4608611111111114
2018-01-01,18,el teniente,LC,3,39.561,36.6,39.07148415814286,39.30279744245317,39.87406896765674,38.843429096718914,38.40136314053004,39.03333333333333
2018-01-01,18,escondida,LC,3,97.228,77.1,98.62498547931419,86.67509795949543,85.2750088351891,91.02594922942393,110.28679125624109,85.00833333333331
2018-01-01,18,franke,SM,0,1.65,1.7,1.3214349467371258,1.3255457178588046,1.1146599326461957,1.5834968941819225,1.2935945607872728,1.5888888888888888
2018-01-01,18,gabriela mistral,LC,2,9.379,7.2,10.280442673932003,9.992701381996701,10.285873997250814,9.296745140749529,10.321386346954045,10.191666666666668
2018-01-01,18,lomas bayas,SM,1,6.701,7.2,6.04254482278913,5.779281357907999,6.198752877590939,5.600775931392813,5.225328059678896,6.35
2018-01-01,18,los bronces,LC,3,29.657,20.858,26.449562123663895,25.903700843010654,25.930656576990636,25.999769908457182,27.412932210282293,28.02316666666667
2018-01-01,18,los pelambres,LC,3,31.541,28.1,30.922582857733307,29.345918814596466,29.88476097518908,30.305301775138027,29.823900110262986,30.450000000000003
2018-01-01,18,mantos blancos,SM,0,3.835,3.569,3.8536927004773354,3.8922002573587067,4.0533465216213544,3.778679445503978,3.747101669751583,4.178888888888888
2018-01-01,18,mantoverde,SM,0,3.52,3.065,3.768514398360999,3.6372030573677128,3.4407830626132325,3.379844858173746,2.9659479111503444,3.8912222222222215
2018-01-01,18,ministro hales,LC,2,13.609,23.8,17.929694732161373,17.671646887211566,18.17333910745458,17.09381063635335,18.202186446533325,19.049999999999997
2018-01-01,18,ojos del salado,SM,0,2.251,2.1,2.2222535973892494,2.1814435373851504,2.321833476176604,2.227254475356974,2.2840772963893805,2.1416666666666666
2018-01-01,18,otros,LC,2,13.251566999999998,11.749,10.946583704965711,11.422441902202916,11.468183473360664,11.160324153120753,10.57188678656036,11.419027777777778
2018-01-01,18,radomiro tomic,LC,3,24.658,25.704,26.619652212201355,28.346117109498785,26.619305268083533,26.88725815716101,0.0,26.642305555555556
2018-01-01,18,salvador,SM,0,3.961,4.3,5.299336403176769,5.367007089859935,4.67823182707463,5.220448089710499,5.80456718907399,4.783333333333333
2018-01-01,18,sierra gorda,SM,1,8.868,7.8,7.953109698684117,8.064548902660963,7.390143850853869,7.903413562732984,8.235226601697558,7.96111111111111
2018-01-01,18,zaldivar,SM,1,9.303,8.7,8.431641973934187,8.445152674062422,8.546836195662616,8.525140663476082,0.0,8.583333333333336
2018-01-01,24,andacollo,SM,1,6.32,8.4,6.876151432132706,6.3196156385070825,6.275018092629899,6.121401467336133,6.4317285681141625,6.166666666666667
2018-01-01,24,andina,LC,2,15.886,19.5,17.568865764941453,17.419172623435824,17.823304846345984,19.064725462031387,19.095250449629223,17.741666666666664
2018-01-01,24,antucoya,SM,1,6.78,6.7,5.203055257823798,5.363934315104948,5.621268342107881,5.052012441370839,5.052012441370839,4.541666666666667
2018-01-01,24,atacama kozan,SM,0,1.177,1.0,1.05692928628935,0.9819005397188773,0.9546080706481412,0.9475911067981541,0.9354090441674043,1.0333333333333332
2018-01-01,24,candelaria,LC,2,8.24,9.4,12.013043856162211,13.220156423807117,13.35504832076869,10.320614280836123,9.116347948791864,11.947222222222221
2018-01-01,24,caserones,LC,2,11.611,13.0,10.600250226854342,10.709529087323391,10.633310652253861,11.112322294764969,11.102215756029215,8.930555555555555
2018-01-01,24,centinela_oxidos,SM,1,7.457,5.3,5.678166947865465,5.8520798234446705,6.118877721351539,7.938853910017964,9.089356581334501,5.4444444444444455
2018-01-01,24,centinela_sulfuros,LC,2,17.118,16.4,13.871664985248326,13.532409259453205,14.449606964566998,13.65515932335583,0.0,13.413888888888888
2018-01-01,24,cerro colorado,SM,0,7.601,5.4,5.865968612811133,5.792385426437493,6.380869714090419,5.860964085120771,6073.889428127967,5.897222222222222
2018-01-01,24,chuquicamata,LC,3,15.69,15.228,41.90548737316494,31.16673736915804,31.48690688831086,26.40033050949477,36.558421193881344,26.190527777777774
2018-01-01,24,collahuasi,LC,3,53.542,44.4,46.41129314474196,49.58792733538674,49.70608876411687,47.20276092801688,60.76962748610548,41.69166666666666
2018-01-01,24,el abra,SM,1,7.0169,6.9,7.698420817839471,7.57366409099291,8.450067862534507,7.249369366148243,7.410451683390648,8.852777777777778
2018-01-01,24,el soldado,SM,0,3.923,3.6,4.006609820826817,3.655574069630941,3.7368950922190765,3.330683216737168,2.9487362961136085,3.4608611111111114
2018-01-01,24,el teniente,LC,3,33.386,36.6,38.7555325397465,39.30279744245317,39.87406896765674,38.843429096718914,38.19127692573599,39.03333333333333
2018-01-01,24,escondida,LC,3,100.944,77.1,96.25260809347432,81.47370452119372,81.62366318803242,91.02534047456574,127.03955660428193,85.00833333333331
2018-01-01,24,franke,SM,0,1.101,1.7,1.3827591543838809,1.3495258153509189,1.0952072282106569,1.5834970675154016,1.2446844929014174,1.5888888888888888
2018-01-01,24,gabriela mistral,LC,2,8.929,7.2,10.40730769288411,10.143922882890479,10.269285788807181,9.296745140749529,9.716076964503861,10.191666666666668
2018-01-01,24,lomas bayas,SM,1,6.551,7.2,5.971775983810683,5.777340668320649,6.271193532158451,5.600775931392902,5.157438268212517,6.35
2018-01-01,24,los bronces,LC,3,20.815,20.858,26.22928804660148,25.79556573053839,25.516972541186988,25.999769908457182,27.17119842159558,28.02316666666667
2018-01-01,24,los pelambres,LC,3,29.774,28.1,31.433255420136245,29.345918814596466,29.840011366968533,30.305301775138027,29.770686704826588,30.450000000000003
2018-01-01,24,mantos blancos,SM,0,3.554,3.569,3.8201158518791525,3.8979916924329774,4.017731301320182,3.778679445503978,3.4309305109509265,4.178888888888888
2018-01-01,24,mantoverde,SM,0,3.299,3.065,3.8637285894945346,3.6845999119954027,3.394119131418223,3.3798531264687948,2.95283769972103,3.8912222222222215
2018-01-01,24,ministro hales,LC,2,14.335,23.8,17.974764928384335,17.671646887211566,18.135937254758776,17.09381063635335,18.202186446383077,19.049999999999997
2018-01-01,24,ojos del salado,SM,0,2.573,2.1,2.2105204971545938,2.1814435373851504,2.296462369242197,2.227254475356974,2.1262438273426842,2.1416666666666666
2018-01-01,24,otros,LC,2,8.901,11.749,10.892417344929498,11.367495851662248,11.39159853199089,11.160324153139328,10.48007507899496,11.419027777777778
2018-01-01,24,radomiro tomic,LC,3,19.9,25.704,26.791532782981996,28.346117109498785,26.70124035042813,26.88725813972264,0.0,26.642305555555556
2018-01-01,24,salvador,SM,0,2.34,4.3,5.282717013521955,5.368600507481173,4.690584948659145,5.220448089710499,5.7863085698290275,4.783333333333333
2018-01-01,24,sierra gorda,SM,1,10.715,7.8,7.955919310670813,8.069660470136283,7.533906856850903,7.903413562732984,8.243508068990971,7.96111111111111
2018-01-01,24,zaldivar,SM,1,9.951,8.7,8.453261770420372,8.445152674062422,8.64122516294111,8.525140684615277,0.0,8.583333333333336
2018-01-01,30,andacollo,SM,1,3.028,8.4,7.1703552548422715,6.3196156385070825,6.459784817126056,6.121401467336133,6.459620121219214,6.166666666666667
2018-01-01,30,andina,LC,2,14.282,19.5,17.580692574362228,17.419172623435824,17.858708374125662,19.06472546206001,19.095552082446844,17.741666666666664
2018-01-01,30,antucoya,SM,1,5.5,6.7,5.40380556718166,5.371475940481865,5.786785269783998,5.05201244814937,5.05201244814937,4.541666666666667
2018-01-01,30,atacama kozan,SM,0,1.62,1.0,1.0888851512638527,0.9854911324021031,0.9760094337116108,0.9475911067981541,0.9360971756695621,1.0333333333333332
2018-01-01,30,candelaria,LC,2,10.129,9.4,12.283337310631223,13.310287475560274,13.42898625100347,10.320614280836123,9.430505117218114,11.947222222222221
2018-01-01,30,caserones,LC,2,9.481,13.0,10.470025314374999,10.703115476073721,10.610635901585054,11.112321943538705,10.916077815089503,8.930555555555555
2018-01-01,30,centinela_oxidos,SM,1,7.874,5.3,5.872494749949386,5.874289473992494,6.246501038613969,7.938853910017964,9.0615354185471,5.4444444444444455
2018-01-01,30,centinela_sulfuros,LC,2,9.824,16.4,13.887620124583002,13.442193002093143,14.444006391178892,13.655177118068755,0.0,13.413888888888888
2018-01-01,30,cerro colorado,SM,0,5.22,5.4,5.855117853156415,5.792385426437493,6.203290882032845,5.861005659383439,13486.210317581414,5.897222222222222
2018-01-01,30,chuquicamata,LC,3,37.848,15.228,42.31740479818817,31.179175492292583,32.801885968638715,26.400330510056104,42.585310588598645,26.190527777777774
2018-01-01,30,collahuasi,LC,3,58.119,44.4,46.23429226785235,49.72977959312771,50.94668081139494,47.20276092801688,58.40556777990016,41.69166666666666
2018-01-01,30,el abra,SM,1,5.236,6.9,7.9174893767194865,7.553903021503777,8.474771694418756,7.249369366148296,7.391234913791866,8.852777777777778
2018-01-01,30,el soldado,SM,0,2.856,3.6,4.1482289876112075,3.6731415215327936,3.8469272062426025,3.330683216737174,2.950924991744888,3.4608611111111114
2018-01-01,30,el teniente,LC,3,30.462,36.6,39.61008713398437,39.30279744245317,39.98566854962736,38.843429096718914,38.2106737516131,39.03333333333333
2018-01-01,30,escondida,LC,3,103.74,77.1,96.05134140428798,81.19744909153027,95.26786269909354,91.0253197512234,120.7413815733792,85.00833333333331
2018-01-01,30,franke,SM,0,1.243,1.7,1.4264797787707706,1.3543837350491152,1.1124371221866203,1.58349706874968,1.267823689194209,1.5888888888888888
2018-01-01,30,gabriela mistral,LC,2,8.177,7.2,10.358679166161409,10.161990869998474,10.257010789842864,9.296745140749529,10.147459289853341,10.191666666666668
2018-01-01,30,lomas bayas,SM,1,6.463,7.2,6.257607114119648,5.777340668320649,6.604580030388196,5.600775931392902,5.156672573036251,6.35
2018-01-01,30,los bronces,LC,3,27.661,20.858,25.92388819399422,25.735900795524884,25.430830868525483,25.999769908457182,27.34790489974376,28.02316666666667
2018-01-01,30,los pelambres,LC,3,27.137,28.1,31.4766132421251,29.435916655822073,29.897851058681475,30.305301775138027,29.834024015914423,30.450000000000003
2018-01-01,30,mantos blancos,SM,0,2.862,3.569,3.8209109074084044,3.907242289902925,3.9714970808943515,3.778679445503978,3.6467993594592545,4.178888888888888
2018-01-01,30,mantoverde,SM,0,3.159,3.065,3.9199067550593454,3.698083576784728,3.3720048720821834,3.3798533363280625,2.9553389695759855,3.8912222222222215
2018-01-01,30,ministro hales,LC,2,9.861,23.8,17.937803123833426,17.61702563719463,18.178730393128397,17.09381063635335,18.35359007938411,19.049999999999997
2018-01-01,30,ojos del salado,SM,0,2.351,2.1,2.2722842023198244,2.1814435373851504,2.301935347419818,2.227254475356974,2.229195537004999,2.1416666666666666
2018-01-01,30,otros,LC,2,12.753,11.749,10.727891389897586,11.35033121284455,11.358501933888961,11.160324153139337,10.422830466994705,11.419027777777778
2018-01-01,30,radomiro tomic,LC,3,19.38,25.704,26.705001969014635,28.346117109498785,26.771485505981655,26.887258139695913,0.0,26.642305555555556
2018-01-01,30,salvador,SM,0,4.597,4.3,5.478590321150456,5.368600507481173,4.802681055565107,5.220448089710499,5.8027193086308495,4.783333333333333
2018-01-01,30,sierra gorda,SM,1,12.36,7.8,8.133292651856792,8.068283504614067,7.75574115027436,7.903413562732984,8.225521070543833,7.96111111111111
2018-01-01,30,zaldivar,SM,1,7.871,8.7,8.668257217155757,8.445152674062422,8.810878475122912,8.525140684693106,0.0,8.583333333333336
2018-01-01,36,andacollo,SM,1,4.445,8.4,7.075870550296372,6.3196156385070825,6.507951876701631,6.121401467336133,6.465346852909321,6.166666666666667
2018-01-01,36,andina,LC,2,13.639,19.5,18.04361850361506,17.429136794475784,17.943699225910034,19.064725462060117,19.095673043731683,17.741666666666664
2018-01-01,36,antucoya,SM,1,6.812,6.7,5.357977181412164,5.37447765822776,5.77262058796903,5.052012448224592,5.052012448224592,4.541666666666667
2018-01-01,36,atacama kozan,SM,0,1.013,1.0,1.0856998487046787,0.9854911324021031,0.781256582386831,0.9475911067981541,0.9360972429698833,1.0333333333333332
2018-01-01,36,candelaria,LC,2,9.0,9.4,12.354459580498007,13.286817714786809,13.454753568166264,10.320614280836123,9.282838965624745,11.947222222222221
2018-01-01,36,caserones,LC,2,8.761,13.0,10.393271847735685,10.5541681808147,10.446868834409802,11.112321934085049,11.023181907101458,8.930555555555555
